# x             y
0.7151170535  0.2848451061
0.7161591986  0.2838044492
0.7171586136  0.2828064119
0.7181161426  0.2818502566
0.7190329416  0.2809349515
0.7199115529  0.2800580782
0.7207527066  0.2792189598
0.7215545225  0.2784195147
0.7223149156  0.2776618704
0.7230316026  0.2769483577
0.7237019160  0.2762818362
0.7243280189  0.2756600749
0.7249144051  0.2750781841
0.7254667761  0.2745299780
0.7259923175  0.2740076825
0.7264947267  0.2735052733
0.7269749705  0.2730250295
0.7274318380  0.2725681620
0.7278643108  0.2721356892
0.7282717283  0.2717282717
0.7286564871  0.2713435129
0.7290200303  0.2709799697
0.7293609507  0.2706390493
0.7296777832  0.2703222168
0.7299690128  0.2700309872
0.7302339491  0.2697660509
0.7304741653  0.2695258347
0.7306933067  0.2693066933
0.7308962522  0.2691037478
0.7310893956  0.2689106044
0.7312796359  0.2687203641
0.7314670509  0.2685329491
0.7316499709  0.2683500291
0.7318263335  0.2681736665
0.7319932998  0.2680067002
0.7321504222  0.2678495778
0.7322998311  0.2677001689
0.7324428229  0.2675571771
0.7325814936  0.2674185064
0.7327188940  0.2672811060
0.7328586473  0.2671413527
0.7330002053  0.2669997947
0.7331416711  0.2668583289
0.7332811789  0.2667188211
0.7334169672  0.2665830328
0.7335505858  0.2664494142
0.7336832964  0.2663167036
0.7338127167  0.2661872833
0.7339356903  0.2660643097
0.7340473003  0.2659526997
0.7341425569  0.2658574431
0.7342214703  0.2657785297
0.7342864464  0.2657135536
0.7343409200  0.2656590800
0.7343901650  0.2656098350
0.7344377127  0.2655622873
0.7344821704  0.2655178296
0.7345229306  0.2654770694
0.7345595184  0.2654404816
0.7345916616  0.2654083384
0.7346210947  0.2653789053
0.7346488968  0.2653511032
0.7346733780  0.2653266220
0.7346900454  0.2653099546
0.7346900233  0.2653099767
0.7346899871  0.2653100129
0.7346900065  0.2653099935
0.7346900066  0.2653099934
0.7346899973  0.2653100027
0.7346900103  0.2653099897
0.7346900018  0.2653099982
0.7346899899  0.2653100101
0.7346899975  0.2653100025
0.7346900150  0.2653099850
0.7346899882  0.2653100118
0.7346900140  0.2653099860
0.7346900168  0.2653099832
0.7346899873  0.2653100127
0.7346899925  0.2653100075
0.7346900137  0.2653099863
0.7346900176  0.2653099824
0.7346900031  0.2653099969
0.7346899834  0.2653100166
0.7346899761  0.2653100239
0.7346900041  0.2653099959
0.7346899877  0.2653100123
0.7346899744  0.2653100256
0.7346899848  0.2653100152
0.7346899568  0.2653100432
0.7346899996  0.2653100004
0.7346899764  0.2653100236
0.7346899554  0.2653100446
0.7346900300  0.2653099700
0.7346899780  0.2653100220
0.7346899520  0.2653100480
0.7346900330  0.2653099670
0.7346899579  0.2653100421
0.7346899404  0.2653100596
0.7346900833  0.2653099167
0.7346899925  0.2653100075
0.7346899933  0.2653100067
0.7346900041  0.2653099959
0.7346899885  0.2653100115
0.7346899970  0.2653100030
0.7346900057  0.2653099943
0.7346900011  0.2653099989
0.7346899860  0.2653100140
0.7346900032  0.2653099968
0.7346899860  0.2653100140
0.7346900002  0.2653099998
0.7346899873  0.2653100127
0.7346900044  0.2653099956
0.7346899861  0.2653100139
0.7346900224  0.2653099776
0.7346900107  0.2653099893
0.7346899955  0.2653100045
0.7346900316  0.2653099684
0.7346900170  0.2653099830
0.7346900202  0.2653099798
0.7346900018  0.2653099982
0.7346899699  0.2653100301
0.7346900215  0.2653099785
0.7346899885  0.2653100115
0.7346900109  0.2653099891
0.7346899520  0.2653100480
0.7346899585  0.2653100415
0.7346900519  0.2653099481
0.7346899877  0.2653100123
0.7346899555  0.2653100445
0.7346899188  0.2653100812
0.7346900536  0.2653099464
0.7346900904  0.2653099096
0.7346900063  0.2653099937
0.7346899937  0.2653100063
0.7346899990  0.2653100010
0.7346900030  0.2653099970
0.7346900127  0.2653099873
0.7346899879  0.2653100121
0.7346900081  0.2653099919
0.7346899852  0.2653100148
0.7346900012  0.2653099988
0.7346899868  0.2653100132
0.7346900094  0.2653099906
0.7346899914  0.2653100086
0.7346899837  0.2653100163
0.7346900220  0.2653099780
0.7346899738  0.2653100262
0.7346900006  0.2653099994
0.7346900034  0.2653099966
0.7346899852  0.2653100148
0.7346899987  0.2653100013
0.7346899688  0.2653100312
0.7346900009  0.2653099991
0.7346900322  0.2653099678
0.7346899540  0.2653100460
0.7346899627  0.2653100373
0.7346900220  0.2653099780
0.7346899980  0.2653100020
0.7346900217  0.2653099783
0.7346899746  0.2653100254
0.7346900711  0.2653099289
0.7346900386  0.2653099614
0.7346900723  0.2653099277
0.7346899459  0.2653100541
0.7346899880  0.2653100120
0.7346900035  0.2653099965
0.7346900080  0.2653099920
0.7346900048  0.2653099952
0.7346899926  0.2653100074
0.7346899908  0.2653100092
0.7346899913  0.2653100087
0.7346900147  0.2653099853
0.7346899929  0.2653100071
0.7346899911  0.2653100089
0.7346899978  0.2653100022
0.7346900133  0.2653099867
0.7346900106  0.2653099894
0.7346900170  0.2653099830
0.7346899903  0.2653100097
0.7346900095  0.2653099905
0.7346899755  0.2653100245
0.7346899713  0.2653100287
0.7346899975  0.2653100025
0.7346900217  0.2653099783
0.7346899843  0.2653100157
0.7346899961  0.2653100039
0.7346899917  0.2653100083
0.7346900013  0.2653099987
0.7346900078  0.2653099922
0.7346899698  0.2653100302
0.7346900119  0.2653099881
0.7346899971  0.2653100029
0.7346900443  0.2653099557
0.7346900587  0.2653099413
0.7346899588  0.2653100412
